"source_row_id","state_abbr","county_name","zip"
"1","PR","Aguadilla","00605"
"2","PR","Anasco","00610"
"3","PR","Arecibo","00612"
"4","PR","Cabo Rojo","00623"
"5","PR","Penuelas","00624"
"6","PR","Florida","00650"
"7","PR","Hormigueros","00660"
"8","PR","Isabela","00662"
"9","PR","Jayuya","00664"
"10","PR","Lajas","00667"
"11","PR","Moca","00676"
"12","PR","Mayaguez","00680"
"13","PR","Vega Baja","00694"
"14","PR","Yauco","00698"
"15","PR","Arroyo","00714"
"16","PR","Ponce","00731"
"17","PR","Cayey","00737"
"18","PR","Fajardo","00740"
"19","PR","Salinas","00751"
"20","PR","Vieques","00765"
"21","PR","Yabucoa","00767"
"22","PR","Culebra","00775"
"23","PR","Juncos","00777"
"24","PR","Guayanilla","00785"
"25","PR","Humacao","00791"
"26","PR","Barranquitas","00794"
"27","PR","Juana Diaz","00795"
"28","PR","San Juan","00907"
"29","PR","Toa Alta","00953"
"30","PR","Toa Baja","00961"
"31","PR","Guaynabo","00969"
"32","PR","Carolina","00984"
"33","MA","Hampshire","01002"
"34","MA","Worcester","01005"
"35","MA","Hampden","01020"
"36","MA","Hampshire","01033"
"37","MA","Hampshire","01037"
"38","MA","Hampshire","01062"
"39","MA","Hampden","01069"
"40","MA","Hampshire","01075"
"41","MA","Hampden","01085"
"42","MA","Hampden","01089"
"43","MA","Worcester","01440"
"44","MA","Worcester","01473"
"45","MA","Worcester","01475"
"46","MA","Middlesex","01510"
"47","MA","Worcester","01524"
"48","MA","Worcester","01550"
"49","MA","Worcester","01556"
"50","MA","Worcester","01607"
"51","MA","Middlesex","01749"
"52","MA","Middlesex","01778"
"53","MA","Middlesex","01821"
"54","MA","Essex","01835"
"55","MA","Middlesex","01851"
"56","MA","Essex","01923"
"57","MA","Essex","01960"
"58","MA","Plymouth","02045"
"59","MA","Plymouth","02050"
"60","MA","Norfolk","02169"
"61","MA","Norfolk","02184"
"62","MA","Suffolk","02201"
"63","MA","Plymouth","02330"
"64","MA","Plymouth","02333"
"65","MA","Plymouth","02338"
"66","MA","Plymouth","02346"
"67","MA","Norfolk","02368"
"68","MA","Barnstable","02532"
"69","MA","Nantucket","02554"
"70","MA","Barnstable","02633"
"71","MA","Barnstable","02648"
"72","MA","Bristol","02703"
"73","MA","Bristol","02720"
"74","MA","Plymouth","02738"
"75","MA","Bristol","02743"
"76","MA","Bristol","02745"
"77","MA","Bristol","02746"
"78","MA","Plymouth","02748"
"79","MA","Norfolk","02762"
"80","MA","Bristol","02780"
"81","RI","Bristol","02809"
"82","RI","Newport","02878"
"83","RI","Washington","02891"
"84","RI","Providence","02919"
"85","RI","Providence","02920"
"86","NH","Rockingham","03037"
"87","NH","Rockingham","03038"
"88","NH","Hillsborough","03051"
"89","NH","Hillsborough","03054"
"90","NH","Hillsborough","03055"
"91","NH","Hillsborough","03062"
"92","NH","Rockingham","03077"
"93","NH","Merrimack","03106"
"94","NH","Hillsborough","03108"
"95","NH","Carroll","03227"
"96","NH","Belknap","03246"
"97","NH","Merrimack","03255"
"98","NH","Grafton","03285"
"99","NH","Rockingham","03290"
"100","NH","Merrimack","03301"
"101","NH","Merrimack","03307"
"102","NH","Cheshire","03431"
"103","NH","Hillsborough","03442"
"104","NH","Cheshire","03451"
"105","NH","Coos","03570"
"106","NH","Grafton","03574"
"107","NH","Coos","03576"
"108","NH","Coos","03579"
"109","NH","Coos","03581"
"110","NH","Grafton","03784"
"111","NH","Belknap","03809"
"112","NH","Carroll","03813"
"113","NH","Carroll","03816"
"114","NH","Strafford","03820"
"115","NH","Strafford","03824"
"116","NH","Strafford","03839"
"117","NH","Rockingham","03840"
"118","NH","Rockingham","03842"
"119","NH","Rockingham","03848"
"120","NH","Strafford","03851"
"121","NH","Carroll","03872"
"122","NH","Carroll","03882"
"123","NH","Carroll","03886"
"124","ME","Cumberland","04011"
"125","ME","Cumberland","04074"
"126","ME","Cumberland","04102"
"127","ME","Androscoggin","04240"
"128","ME","Kennebec","04330"
"129","ME","Penobscot","04333"
"130","ME","Penobscot","04401"
"131","ME","Piscataquis","04426"
"132","ME","Piscataquis","04441"
"133","ME","Penobscot","04444"
"134","ME","Penobscot","04468"
"135","ME","Sagadahoc","04530"
"136","ME","Lincoln","04572"
"137","ME","Washington","04694"
"138","ME","Aroostook","04736"
"139","ME","Aroostook","04769"
"140","ME","Knox","04841"
"141","ME","Somerset","04957"
"142","ME","Somerset","04985"
"143","VT","Windham","05301"
"144","VT","Chittenden","05446"
"145","VT","Chittenden","05495"
"146","VT","Washington","05676"
"147","VT","Orleans","05855"
"148","CT","Hartford","06016"
"149","CT","Tolland","06029"
"150","CT","Hartford","06040"
"151","CT","Hartford","06095"
"152","CT","Hartford","06108"
"153","CT","Hartford","06120"
"154","CT","Windham","06239"
"155","CT","Windham","06260"
"156","CT","Windham","06331"
"157","CT","New London","06340"
"158","CT","New London","06353"
"159","CT","Fairfield","06484"
"160","CT","New Haven","06513"
"161","CT","New Haven","06704"
"162","CT","Litchfield","06776"
"163","CT","Litchfield","06790"
"164","NJ","Bergen","07031"
"165","NJ","Union","07036"
"166","NJ","Monmouth","07753"
"167","NJ","Sussex","07848"
"168","NJ","Warren","07863"
"169","NJ","Salem","08001"
"170","NJ","Burlington","08022"
"171","NJ","Burlington","08060"
"172","NJ","Gloucester","08080"
"173","NJ","Gloucester","08085"
"174","NJ","Camden","08110"
"175","NJ","Atlantic","08234"
"176","NJ","Atlantic","08234-5623"
"177","NJ","Cape May","08270"
"178","NJ","Cumberland","08332"
"179","NJ","Burlington","08505"
"180","NJ","Ocean","08759"
"181","NJ","Middlesex","08816"
"182","NJ","Middlesex","08837"
"183","NY","Richmond","10308"
"184","NY","Richmond","10312"
"185","NY","Putnam","10516"
"186","NY","Westchester","10520"
"187","NY","Orange","10924"
"188","NY","Orange","10958"
"189","NY","Rockland","10993"
"190","NY","Nassau","11050"
"191","NY","Kings","11208"
"192","NY","Nassau","11572"
"193","NY","Queens","11691"
"194","NY","Suffolk","11704"
"195","NY","Suffolk","11725"
"196","NY","Suffolk","11754"
"197","NY","Suffolk","11788"
"198","NY","Nassau","11804"
"199","NY","Suffolk","11968"
"200","NY","Suffolk","11980"
"201","NY","Albany","12047"
"202","NY","Saratoga","12065"
"203","NY","Fulton","12078"
"204","NY","Fulton","12095"
"205","NY","Rensselaer","12180"
"206","NY","Albany","12205"
"207","NY","Ulster","12429"
"208","NY","Sullivan","12701"
"209","NY","Warren","12804"
"210","NY","Saratoga","12831"
"211","NY","Warren","12845"
"212","NY","Saratoga","12866"
"213","NY","Franklin","12926"
"214","NY","Essex","12956"
"215","NY","Clinton","12962"
"216","NY","Cayuga","13021"
"217","NY","Madison","13032"
"218","NY","Oswego","13069"
"219","NY","Cortland","13101"
"220","NY","Seneca","13165"
"221","NY","Oneida","13309"
"222","NY","Herkimer","13340"
"223","NY","Jefferson","13612"
"224","NY","Jefferson","13682-0003"
"225","NY","Chenango","13815"
"226","NY","Delaware","13856"
"227","NY","Broome","13905"
"228","NY","Erie","14030"
"229","NY","Erie","14150"
"230","NY","Niagara","14174"
"231","NY","Niagara","14304"
"232","NY","Monroe","14416"
"233","NY","Monroe","14450"
"234","NY","Livingston","14546"
"235","NY","Ontario","14561"
"236","NY","Chautauqua","14701"
"237","NY","Allegany","14709"
"238","NY","Steuben","14810"
"239","NY","Chemung","14901"
"240","PA","Westmoreland","15012"
"241","PA","Washington","15022"
"242","PA","Allegheny","15026"
"243","PA","Allegheny","15037"
"244","PA","Westmoreland","15062"
"245","PA","Allegheny","15126"
"246","PA","Allegheny","15129"
"247","PA","Allegheny","15146"
"248","PA","Washington","15301"
"249","PA","Fayette","15456"
"250","PA","Fayette","15458"
"251","PA","Somerset","15501"
"252","PA","Westmoreland","15642"
"253","PA","Westmoreland","15683"
"254","PA","Indiana","15717"
"255","PA","Elk","15846"
"256","PA","Cambria","15909"
"257","PA","Somerset","15924"
"258","PA","Somerset","15928"
"259","PA","Butler","16033"
"260","PA","Butler","16061"
"261","PA","Beaver","16063"
"262","PA","Clarion","16233"
"263","PA","Erie","16509"
"264","PA","Bedford","16650"
"265","PA","McKean","16735"
"266","PA","Bradford","16947"
"267","PA","Mifflin","17044"
"268","PA","Lebanon","17046-1425"
"269","PA","Dauphin","17061"
"270","PA","Franklin","17202"
"271","PA","Franklin","17225"
"272","PA","Cumberland","17257"
"273","PA","Adams","17331"
"274","PA","York","17363"
"275","PA","York","17406"
"276","PA","Lancaster","17516"
"277","PA","Lancaster","17555"
"278","PA","Clinton","17745"
"279","PA","Lycoming","17752"
"280","PA","Schuylkill","17938"
"281","PA","Schuylkill","17963"
"282","PA","Northampton","18015"
"283","PA","Northampton","18042"
"284","PA","Northampton","18072"
"285","PA","Wayne","18405"
"286","PA","Lackawanna","18512"
"287","PA","Lackawanna","18517"
"288","PA","Bucks","19007"
"289","PA","Bucks","19067"
"290","PA","Chester","19390"
"291","PA","Montgomery","19464"
"292","PA","Berks","19508"
"293","PA","Berks","19512"
"294","PA","Berks","19543"
"295","DE","New Castle","19720"
"296","DE","New Castle","19809"
"297","DE","Kent","19943"
"298","DE","Sussex","19947"
"299","VA","Prince William","20112"
"300","VA","Loudoun","20175"
"301","VA","Fauquier","20187"
"302","MD","Charles","20602"
"303","MD","St. Mary's","20619"
"304","MD","Charles","20646"
"305","MD","Calvert","20657"
"306","MD","Prince George's","20720"
"307","MD","Anne Arundel","20751"
"308","MD","Prince George's","20774"
"309","MD","Montgomery","20850"
"310","MD","Montgomery","20882"
"311","MD","Howard","21043"
"312","MD","Anne Arundel","21060"
"313","MD","Anne Arundel","21061"
"314","MD","Howard","21104"
"315","MD","Baltimore","21128"
"316","MD","Anne Arundel","21144"
"317","MD","Harford","21154"
"318","MD","Carroll","21157"
"319","MD","Baltimore","21162"
"320","MD","Baltimore city","21206"
"321","MD","Baltimore","21222"
"322","MD","Baltimore city","21226"
"323","MD","Anne Arundel","21401"
"324","MD","Allegany","21532"
"325","MD","Garrett","21550"
"326","MD","Talbot","21601"
"327","MD","Dorchester","21643"
"328","MD","Caroline","21660"
"329","MD","Frederick","21702"
"330","MD","Frederick","21704"
"331","MD","Washington","21740"
"332","MD","Carroll","21797"
"333","MD","Wicomico","21801"
"334","MD","Worcester","21841"
"335","MD","Somerset","21871"
"336","MD","Cecil","21921"
"337","VA","Fairfax","22030"
"338","VA","Fairfax","22079"
"339","VA","Caroline","22427"
"340","VA","King George","22485"
"341","VA","Spotsylvania","22551"
"342","VA","Stafford","22554"
"343","VA","Frederick","22602"
"344","VA","Rockingham","22801"
"345","VA","Shenandoah","22824"
"346","VA","Page","22835"
"347","VA","Page","22851"
"348","VA","Albemarle","22903"
"349","VA","Orange","22960"
"350","VA","Greene","22968"
"351","VA","Charles City","23030"
"352","VA","Cumberland","23040"
"353","VA","Henrico","23060"
"354","VA","Hanover","23069"
"355","VA","Amelia","23083"
"356","VA","King and Queen","23091"
"357","VA","Chesterfield","23112"
"358","VA","Louisa","23117"
"359","VA","Gloucester","23149"
"360","VA","Henrico","23231"
"361","VA","Accomack","23303"
"362","VA","Northampton","23310"
"363","VA","Suffolk city","23434"
"364","VA","Virginia Beach city","23464"
"365","VA","Newport News city","23602"
"366","VA","Newport News city","23608"
"367","VA","Hampton city","23666"
"368","VA","Petersburg city","23803"
"369","VA","Nottoway","23824"
"370","VA","Chesterfield","23831"
"371","VA","Dinwiddie","23841"
"372","VA","Greensville","23847"
"373","VA","Brunswick","23868"
"374","VA","Sussex","23890"
"375","VA","Prince Edward","23901"
"376","VA","Mecklenburg","23915"
"377","VA","Mecklenburg","23924"
"378","VA","Lunenburg","23952"
"379","VA","Roanoke","24014"
"380","VA","Montgomery","24073"
"381","VA","Pulaski","24084"
"382","VA","Henry","24112"
"383","VA","Franklin","24151"
"384","VA","Roanoke","24153"
"385","VA","Botetourt","24175"
"386","VA","Bristol city","24201"
"387","VA","Scott","24251"
"388","VA","Wise","24273"
"389","VA","Carroll","24343"
"390","VA","Augusta","24401"
"391","VA","Rockbridge","24416"
"392","VA","Alleghany","24426"
"393","VA","Lynchburg city","24504"
"394","VA","Bedford","24523"
"395","VA","Danville city","24543"
"396","VA","Pittsylvania","24549"
"397","VA","Amherst","24572"
"398","VA","Campbell","24588"
"399","VA","Halifax","24592"
"400","VA","Tazewell","24630"
"401","WV","Mercer","24701"
"402","WV","Mercer","24740"
"403","WV","McDowell","24801"
"404","WV","Greenbrier","24901"
"405","WV","Pocahontas","24954"
"406","WV","Monroe","24963"
"407","WV","Kanawha","25304"
"408","WV","Berkeley","25427"
"409","WV","Putnam","25526"
"410","WV","Raleigh","25801"
"411","WV","Ohio","26003"
"412","WV","Brooke","26035"
"413","WV","Wood","26104"
"414","WV","Wetzel","26155"
"415","WV","Randolph","26241"
"416","WV","Tucker","26260"
"417","WV","Harrison","26301"
"418","WV","Harrison","26330"
"419","WV","Nicholas","26660"
"420","NC","Stokes","27019"
"421","NC","Rockingham","27025"
"422","NC","Davie","27028"
"423","NC","Surry","27030"
"424","NC","Rowan","27054"
"425","NC","Forsyth","27105"
"426","NC","Alamance","27253"
"427","NC","Guilford","27282"
"428","NC","Forsyth","27284"
"429","NC","Montgomery","27306"
"430","NC","Chatham","27312"
"431","NC","Randolph","27317"
"432","NC","Lee","27332"
"433","NC","Davidson","27360"
"434","NC","Caswell","27379"
"435","NC","Guilford","27405"
"436","NC","Wake","27502"
"437","NC","Orange","27516"
"438","NC","Franklin","27525"
"439","NC","Vance","27537"
"440","NC","Wake","27539-5353"
"441","NC","Harnett","27546"
"442","NC","Granville","27565"
"443","NC","Person","27572"
"444","NC","Johnston","27577"
"445","NC","Warren","27589"
"446","NC","Wake","27610"
"447","NC","Wake","27614"
"448","NC","Wake","27615"
"449","NC","Durham","27704"
"450","NC","Bertie","27805"
"451","NC","Pitt","27834"
"452","NC","Northampton","27845"
"453","NC","Nash","27856"
"454","NC","Edgecombe","27886"
"455","NC","Greene","27888"
"456","NC","Wilson","27893"
"457","NC","Pasquotank","27909"
"458","NC","Perquimans","27919"
"459","NC","Hertford","27986"
"460","NC","Stanly","28001"
"461","NC","Cabarrus","28027"
"462","NC","Lincoln","28033"
"463","NC","Gaston","28034"
"464","NC","Rutherford","28043"
"465","NC","Cleveland","28073"
"466","NC","Anson","28135"
"467","NC","Rutherford","28139"
"468","NC","Cleveland","28150"
"469","NC","Union","28174"
"470","NC","Mecklenburg","28215"
"471","NC","Mecklenburg","28217"
"472","NC","Cumberland","28301"
"473","NC","Cumberland","28307"
"474","NC","Moore","28315"
"475","NC","Wayne","28333"
"476","NC","Harnett","28334"
"477","NC","Bladen","28337"
"478","NC","Scotland","28352"
"479","NC","Hoke","28376"
"480","NC","Richmond","28379"
"481","NC","Sampson","28382"
"482","NC","Robeson","28384"
"483","NC","New Hanover","28401"
"484","NC","Brunswick","28422"
"485","NC","Columbus","28472"
"486","NC","Onslow","28540"
"487","NC","Onslow","28547"
"488","NC","Lenoir","28551"
"489","NC","Craven","28562"
"490","NC","Jones","28585"
"491","NC","Watauga","28607"
"492","NC","Ashe","28617"
"493","NC","Surry","28621"
"494","NC","Iredell","28625"
"495","NC","Caldwell","28638"
"496","NC","Caldwell","28645"
"497","NC","Catawba","28658"
"498","NC","Wilkes","28669"
"499","NC","Alexander","28681"
"500","NC","Buncombe","28701"
"501","NC","Transylvania","28712"
"502","NC","Swain","28713"
"503","NC","Yancey","28714"
"504","NC","Haywood","28716"
"505","NC","Haywood","28721"
"506","NC","Polk","28722"
"507","NC","Macon","28734"
"508","NC","McDowell","28752"
"509","NC","Madison","28753"
"510","NC","Avery","28777"
"511","NC","Jackson","28779"
"512","NC","Haywood","28785"
"513","NC","Henderson","28791"
"514","NC","Buncombe","28804"
"515","NC","Cherokee","28905"
"516","SC","Bamberg","29003"
"517","SC","Lee","29010"
"518","SC","Kershaw","29032"
"519","SC","Richland","29044"
"520","SC","Richland","29045"
"521","SC","Lexington","29073"
"522","SC","Clarendon","29102"
"523","SC","Sumter","29153"
"524","SC","Aiken","29164"
"525","SC","Lexington","29172"
"526","SC","Richland","29202"
"527","SC","Richland","29207"
"528","SC","Spartanburg","29302"
"529","SC","Union","29335"
"530","SC","Cherokee","29341"
"531","SC","Laurens","29360"
"532","SC","Spartanburg","29385"
"533","SC","Charleston","29414"
"534","SC","Dorchester","29437"
"535","SC","Georgetown","29440"
"536","SC","Berkeley","29461"
"537","SC","Horry","29526"
"538","SC","Florence","29560"
"539","SC","Williamsburg","29590"
"540","SC","Greenville","29607"
"541","SC","Greenville","29617"
"542","SC","Abbeville","29620"
"543","SC","Anderson","29627"
"544","SC","Greenwood","29646"
"545","SC","Greenville","29651"
"546","SC","Greenville","29654"
"547","SC","Pickens","29657"
"548","SC","Oconee","29678"
"549","SC","Anderson","29684"
"550","SC","Chester","29706"
"551","SC","Lancaster","29721"
"552","SC","York","29745"
"553","SC","Aiken","29808"
"554","SC","Allendale","29810"
"555","SC","Barnwell","29812"
"556","SC","Aiken","29831"
"557","SC","Aiken","29851"
"558","SC","Jasper","29936"
"559","GA","Newton","30016"
"560","GA","Gwinnett","30045"
"561","GA","Gwinnett","30071"
"562","GA","Cherokee","30107"
"563","GA","Cherokee","30114"
"564","GA","Carroll","30117"
"565","GA","Bartow","30120"
"566","GA","Polk","30125"
"567","GA","Paulding","30132"
"568","GA","Polk","30153"
"569","GA","Floyd","30161"
"570","GA","Lamar","30204"
"571","GA","Fayette","30214"
"572","GA","Heard","30217"
"573","GA","Butts","30223"
"574","GA","Meriwether","30230"
"575","GA","Troup","30241"
"576","GA","Clayton","30250"
"577","GA","DeKalb","30288"
"578","GA","DeKalb","30294"
"579","GA","DeKalb","30316"
"580","GA","Fulton","30318"
"581","GA","Fulton","30331"
"582","GA","Fulton","30349"
"583","GA","Fulton","30350"
"584","GA","Jefferson","30434"
"585","GA","Toombs","30436"
"586","GA","Hall","30507"
"587","GA","Gwinnett","30518"
"588","GA","Banks","30547"
"589","GA","Habersham","30563"
"590","GA","Oglethorpe","30648"
"591","GA","Barrow","30680"
"592","GA","Clarke","30683"
"593","GA","Murray","30705"
"594","GA","Walker","30707"
"595","GA","Whitfield","30721"
"596","GA","Gordon","30734"
"597","GA","Catoosa","30736"
"598","GA","Richmond","30805"
"599","GA","Columbia","30813"
"600","GA","Crisp","31015"
"601","GA","Twiggs","31020"
"602","GA","Laurens","31021"
"603","GA","Gordon","31031"
"604","GA","Houston","31047"
"605","GA","Taylor","31058"
"606","GA","Bibb","31201"
"607","GA","Monroe","31209"
"608","GA","Bibb","31217"
"609","GA","Liberty","31314"
"610","GA","Liberty","31320"
"611","GA","Chatham","31405"
"612","GA","Chatham","31419"
"613","GA","Charlton","31537"
"614","GA","Wayne","31560"
"615","GA","Camden","31569"
"616","GA","Lowndes","31601"
"617","GA","Atkinson","31650"
"618","GA","Dougherty","31705"
"619","GA","Thomas","31757"
"620","GA","Tift","31794"
"621","GA","Chattahoochee","31905"
"622","GA","Muscogee","31907"
"623","FL","Nassau","32011"
"624","FL","St. Johns","32033"
"625","FL","Clay","32043"
"626","FL","Columbia","32055"
"627","FL","Union","32083"
"628","FL","St. Johns","32095"
"629","FL","Volusia","32128"
"630","FL","Putnam","32177"
"631","FL","Duval","32222"
"632","FL","Duval","32225"
"633","FL","Duval","32226"
"634","FL","Duval","32234"
"635","FL","Duval","32257"
"636","FL","Leon","32311"
"637","FL","Madison","32331"
"638","FL","Madison","32340"
"639","FL","Taylor","32347"
"640","FL","Bay","32404"
"641","FL","Jackson","32426"
"642","FL","Bay","32437"
"643","FL","Escambia","32533"
"644","FL","Okaloosa","32547"
"645","FL","Santa Rosa","32583"
"646","FL","Alachua","32618"
"647","FL","Seminole","32732"
"648","FL","Lake","32778"
"649","FL","Orange","32829"
"650","FL","Brevard","32926"
"651","FL","Indian River","32968"
"652","FL","Miami-Dade","33032"
"653","FL","Monroe","33040"
"654","FL","Miami-Dade","33055"
"655","FL","Broward","33073"
"656","FL","Miami-Dade","33178"
"657","FL","Broward","33332"
"658","FL","Palm Beach","33407"
"659","FL","Palm Beach","33412"
"660","FL","Palm Beach","33432"
"661","FL","Palm Beach","33467"
"662","FL","Hillsborough","33547"
"663","FL","Hillsborough","33584"
"664","FL","Sumter","33585"
"665","FL","Pinellas","33716"
"666","FL","Pinellas","33771"
"667","FL","Polk","33830"
"668","FL","Highlands","33870"
"669","FL","Highlands","33876"
"670","FL","Polk","33880"
"671","FL","Lee","33905"
"672","FL","Lee","33913"
"673","FL","Hendry","33930"
"674","FL","Charlotte","33955"
"675","FL","Collier","34117"
"676","FL","Manatee","34211"
"677","FL","Sarasota","34241"
"678","FL","Sarasota","34275"
"679","FL","Citrus","34461"
"680","FL","Marion","34480"
"681","FL","Hernando","34602"
"682","FL","Pasco","34610"
"683","FL","Hernando","34614"
"684","FL","Pasco","34668"
"685","FL","Osceola","34746"
"686","FL","Osceola","34769"
"687","FL","Osceola","34773"
"688","FL","Orange","34787"
"689","FL","Okeechobee","34972"
"690","FL","St. Lucie","34981"
"691","FL","Martin","34990"
"692","AL","St. Clair","35004"
"693","AL","Shelby","35051"
"694","AL","Cullman","35057"
"695","AL","Walker","35062"
"696","AL","Jefferson","35071"
"697","AL","Blount","35079"
"698","AL","Jefferson","35126"
"699","AL","St. Clair","35131"
"700","AL","Chilton","35171"
"701","AL","Jefferson","35207"
"702","AL","Jefferson","35210"
"703","AL","Jefferson","35211"
"704","AL","Tuscaloosa","35452"
"705","AL","Winston","35565"
"706","AL","Limestone","35611"
"707","AL","Lauderdale","35630"
"708","AL","Lawrence","35643"
"709","AL","Morgan","35673"
"710","AL","Colbert","35674"
"711","AL","Jackson","35768"
"712","AL","Jackson","35772"
"713","AL","Madison","35804"
"714","AL","Marshall","35950"
"715","AL","DeKalb","35961"
"716","AL","Pike","36010"
"717","AL","Tallapoosa","36078"
"718","AL","Montgomery","36104"
"719","AL","Calhoun","36201"
"720","AL","Cherokee","36272"
"721","AL","Houston","36303"
"722","AL","Coffee","36323"
"723","AL","Escambia","36426"
"724","AL","Washington","36522"
"725","AL","Mobile","36544"
"726","AL","Mobile","36560"
"727","AL","Baldwin","36580"
"728","AL","Perry","36786"
"729","AL","Lee","36804"
"730","TN","Smith","37030"
"731","TN","Dickson","37055"
"732","TN","Houston","37061"
"733","TN","Williamson","37064"
"734","TN","Wilson","37087"
"735","TN","Marshall","37091"
"736","TN","Rutherford","37130"
"737","TN","Cheatham","37143"
"738","TN","Clay","37150"
"739","TN","Robertson","37172"
"740","TN","Humphreys","37185"
"741","TN","Montgomery","37191"
"742","TN","Davidson","37218"
"743","TN","McMinn","37303"
"744","TN","Rhea","37321"
"745","TN","Bledsoe","37338"
"746","TN","Hamilton","37341"
"747","TN","Marion","37347"
"748","TN","Bradley","37353"
"749","TN","Hamilton","37363"
"750","TN","McMinn","37370"
"751","TN","Bedford","37388"
"752","TN","Franklin","37398"
"753","TN","Washington","37601"
"754","TN","Sullivan","37617"
"755","TN","Hawkins","37642"
"756","TN","Carter","37643"
"757","TN","Washington","37659"
"758","TN","Jefferson","37725"
"759","TN","Blount","37737"
"760","TN","Greene","37745"
"761","TN","Roane","37748"
"762","TN","Anderson","37754"
"763","TN","Scott","37755"
"764","TN","Loudon","37774"
"765","TN","Hamblen","37778"
"766","TN","Union","37779"
"767","TN","Hamblen","37813"
"768","TN","Cocke","37821"
"769","TN","Claiborne","37825"
"770","TN","Scott","37841"
"771","TN","Grainger","37861"
"772","TN","Sevier","37863"
"773","TN","Knox","37924"
"774","TN","Hardeman","38008"
"775","TN","Tipton","38011"
"776","TN","Haywood","38012"
"777","TN","Dyer","38024"
"778","TN","Shelby","38053"
"779","TN","Dyer","38059"
"780","TN","Lauderdale","38063"
"781","TN","Fayette","38068"
"782","TN","Shelby","38118"
"783","TN","Shelby","38120"
"784","TN","Weakley","38230"
"785","TN","Obion","38240"
"786","TN","Madison","38257"
"787","TN","Obion","38261"
"788","TN","Madison","38301"
"789","TN","Decatur","38311"
"790","TN","Benton","38320"
"791","TN","Chester","38340"
"792","TN","Henry","38344"
"793","TN","Henderson","38351"
"794","TN","Carroll","38358"
"795","TN","McNairy","38375"
"796","TN","Maury","38401"
"797","TN","Lawrence","38464"
"798","TN","Giles","38478"
"799","TN","Putnam","38544"
"800","TN","Pickett","38549"
"801","TN","Cumberland","38555"
